,id,price,category,size,availability,date,country_code
67053,HP6009,55.0,sneakers,46 2/3,15,07/01/2025,DE
67054,HP6009,55.0,sneakers,47 1/3,15,07/01/2025,DE
67055,HP6009,55.0,sneakers,48,15,07/01/2025,DE
67056,HP6009,55.0,sneakers,49 1/3,8,07/01/2025,DE
67100,IG7324,80.0,sneakers,39 1/3,0,07/01/2025,DE
67101,IG7324,80.0,sneakers,40,1,07/01/2025,DE
67102,IG7324,80.0,sneakers,40 2/3,8,07/01/2025,DE
67103,IG7324,80.0,sneakers,41 1/3,6,07/01/2025,DE
67104,IG7324,80.0,sneakers,42,15,07/01/2025,DE
67105,IG7324,80.0,sneakers,42 2/3,15,07/01/2025,DE
67106,IG7324,80.0,sneakers,43 1/3,15,07/01/2025,DE
67107,IG7324,80.0,sneakers,44,15,07/01/2025,DE
67108,IG7324,80.0,sneakers,44 2/3,15,07/01/2025,DE
67109,IG7324,80.0,sneakers,45 1/3,15,07/01/2025,DE
67110,IG7324,80.0,sneakers,46,15,07/01/2025,DE
67111,IG7324,80.0,sneakers,46 2/3,2,07/01/2025,DE
67112,IG7324,80.0,sneakers,47 1/3,1,07/01/2025,DE
67113,IG7324,80.0,sneakers,48,0,07/01/2025,DE
67114,IG7324,80.0,sneakers,49 1/3,0,07/01/2025,DE
67255,IF9383,130.0,sneakers,36,0,07/01/2025,DE
67256,IF9383,130.0,sneakers,36 2/3,1,07/01/2025,DE
67257,IF9383,130.0,sneakers,37 1/3,0,07/01/2025,DE
67258,IF9383,130.0,sneakers,38,0,07/01/2025,DE
67259,IF9383,130.0,sneakers,38 2/3,0,07/01/2025,DE
67260,IF9383,130.0,sneakers,39 1/3,5,07/01/2025,DE
67261,IF9383,130.0,sneakers,40,11,07/01/2025,DE
67262,IF9383,130.0,sneakers,40 2/3,15,07/01/2025,DE
67263,IF9383,130.0,sneakers,41 1/3,15,07/01/2025,DE
67264,IF9383,130.0,sneakers,42,15,07/01/2025,DE
67265,IF9383,130.0,sneakers,42 2/3,15,07/01/2025,DE
67266,IF9383,130.0,sneakers,43 1/3,15,07/01/2025,DE
67267,IF9383,130.0,sneakers,44,15,07/01/2025,DE
67268,IF9383,130.0,sneakers,44 2/3,5,07/01/2025,DE
67269,IF9383,130.0,sneakers,45 1/3,15,07/01/2025,DE
67270,IF9383,130.0,sneakers,46,15,07/01/2025,DE
67271,IF9383,130.0,sneakers,46 2/3,11,07/01/2025,DE
67272,IF9383,130.0,sneakers,47 1/3,10,07/01/2025,DE
67273,IF9383,130.0,sneakers,48,3,07/01/2025,DE
67274,IF9383,130.0,sneakers,48 2/3,0,07/01/2025,DE
67275,IF9383,130.0,sneakers,49 1/3,1,07/01/2025,DE
67276,IF9383,130.0,sneakers,50,0,07/01/2025,DE
67277,IF9383,130.0,sneakers,50 2/3,0,07/01/2025,DE
67278,IF9383,130.0,sneakers,51 1/3,0,07/01/2025,DE
67279,IF9383,130.0,sneakers,52 2/3,0,07/01/2025,DE
67280,IF9383,130.0,sneakers,53 1/3,0,07/01/2025,DE
67281,IF9383,130.0,sneakers,54 2/3,0,07/01/2025,DE
67343,IE5989,38.0,sneakers,28,15,07/01/2025,DE
67344,IE5989,38.0,sneakers,28 1/2,15,07/01/2025,DE
67345,IE5989,38.0,sneakers,29,15,07/01/2025,DE
67346,IE5989,38.0,sneakers,30,15,07/01/2025,DE
67347,IE5989,38.0,sneakers,30 1/2,15,07/01/2025,DE
67348,IE5989,38.0,sneakers,31,15,07/01/2025,DE
67349,IE5989,38.0,sneakers,31 1/2,15,07/01/2025,DE
67350,IE5989,38.0,sneakers,32,15,07/01/2025,DE
67351,IE5989,38.0,sneakers,33,15,07/01/2025,DE
67352,IE5989,38.0,sneakers,33 1/2,15,07/01/2025,DE
67353,IE5989,38.0,sneakers,34,15,07/01/2025,DE
67354,IE5989,38.0,sneakers,35,15,07/01/2025,DE
67367,IH4976,55.0,sneakers,36,1,07/01/2025,DE
67368,IH4976,55.0,sneakers,36 2/3,0,07/01/2025,DE
67369,IH4976,55.0,sneakers,37 1/3,2,07/01/2025,DE
67370,IH4976,55.0,sneakers,38,0,07/01/2025,DE
67371,IH4976,55.0,sneakers,38 2/3,0,07/01/2025,DE
67372,IH4976,55.0,sneakers,39 1/3,0,07/01/2025,DE
67373,IH4976,55.0,sneakers,40,1,07/01/2025,DE
67374,IH4976,55.0,sneakers,40 2/3,3,07/01/2025,DE
67375,IH4976,55.0,sneakers,41 1/3,8,07/01/2025,DE
67376,IH4976,55.0,sneakers,42,11,07/01/2025,DE
67377,IH4976,55.0,sneakers,42 2/3,15,07/01/2025,DE
67378,IH4976,55.0,sneakers,43 1/3,15,07/01/2025,DE
67379,IH4976,55.0,sneakers,44,15,07/01/2025,DE
67380,IH4976,55.0,sneakers,44 2/3,15,07/01/2025,DE
67381,IH4976,55.0,sneakers,45 1/3,12,07/01/2025,DE
67382,IH4976,55.0,sneakers,46,8,07/01/2025,DE
67383,IH4976,55.0,sneakers,46 2/3,2,07/01/2025,DE
67384,IH4976,55.0,sneakers,47 1/3,7,07/01/2025,DE
67385,IH4976,55.0,sneakers,48,0,07/01/2025,DE
67386,IH4976,55.0,sneakers,49 1/3,0,07/01/2025,DE
67496,IE0922,38.0,sneakers,28,15,07/01/2025,DE
67497,IE0922,38.0,sneakers,28 1/2,15,07/01/2025,DE
67498,IE0922,38.0,sneakers,29,15,07/01/2025,DE
67499,IE0922,38.0,sneakers,30,15,07/01/2025,DE
67500,IE0922,38.0,sneakers,30 1/2,15,07/01/2025,DE
67501,IE0922,38.0,sneakers,31,15,07/01/2025,DE
67502,IE0922,38.0,sneakers,31 1/2,15,07/01/2025,DE
67503,IE0922,38.0,sneakers,32,15,07/01/2025,DE
67504,IE0922,38.0,sneakers,33,15,07/01/2025,DE
67505,IE0922,38.0,sneakers,33 1/2,15,07/01/2025,DE
67506,IE0922,38.0,sneakers,34,15,07/01/2025,DE
67507,IE0922,38.0,sneakers,35,15,07/01/2025,DE
67508,IE0922,38.0,sneakers,35 1/2,15,07/01/2025,DE
67509,IE0922,38.0,sneakers,36,15,07/01/2025,DE
67510,IE0922,38.0,sneakers,36 2/3,15,07/01/2025,DE
67511,IE0922,38.0,sneakers,37 1/3,15,07/01/2025,DE
67512,IE0922,38.0,sneakers,38,15,07/01/2025,DE
67513,IE0922,38.0,sneakers,38 2/3,15,07/01/2025,DE
67514,IE0922,38.0,sneakers,39 1/3,15,07/01/2025,DE
67515,IE0922,38.0,sneakers,40,15,07/01/2025,DE
67516,IH5685,300.0,sneakers,36,3,07/01/2025,DE
67517,IH5685,300.0,sneakers,36 2/3,2,07/01/2025,DE
67518,IH5685,300.0,sneakers,37 1/3,6,07/01/2025,DE
67519,IH5685,300.0,sneakers,38,9,07/01/2025,DE
67520,IH5685,300.0,sneakers,38 2/3,15,07/01/2025,DE
67521,IH5685,300.0,sneakers,39 1/3,15,07/01/2025,DE
67522,IH5685,300.0,sneakers,40,15,07/01/2025,DE
67523,IH5685,300.0,sneakers,40 2/3,15,07/01/2025,DE
67524,IH5685,300.0,sneakers,41 1/3,15,07/01/2025,DE
67525,IH5685,300.0,sneakers,42,15,07/01/2025,DE
67526,IH5685,300.0,sneakers,42 2/3,15,07/01/2025,DE
67527,IH5685,300.0,sneakers,43 1/3,15,07/01/2025,DE
67528,IH5685,300.0,sneakers,44,15,07/01/2025,DE
67529,IH5685,300.0,sneakers,44 2/3,15,07/01/2025,DE
67530,IH5685,300.0,sneakers,45 1/3,15,07/01/2025,DE
67531,IH5685,300.0,sneakers,46,15,07/01/2025,DE
67532,IH5685,300.0,sneakers,46 2/3,10,07/01/2025,DE
67533,IH5685,300.0,sneakers,47 1/3,8,07/01/2025,DE
67534,IH5685,300.0,sneakers,48,10,07/01/2025,DE
67535,IH5685,300.0,sneakers,49 1/3,5,07/01/2025,DE
67536,IH5685,300.0,sneakers,50 2/3,0,07/01/2025,DE
67767,ID0334,60.0,sneakers,28,0,07/01/2025,DE
67768,ID0334,60.0,sneakers,28 1/2,3,07/01/2025,DE
67769,ID0334,60.0,sneakers,29,3,07/01/2025,DE
67770,ID0334,60.0,sneakers,30,4,07/01/2025,DE
67771,ID0334,60.0,sneakers,30 1/2,10,07/01/2025,DE
67772,ID0334,60.0,sneakers,31,0,07/01/2025,DE
67773,ID0334,60.0,sneakers,31 1/2,15,07/01/2025,DE
67774,ID0334,60.0,sneakers,32,7,07/01/2025,DE
67775,ID0334,60.0,sneakers,33,3,07/01/2025,DE
67776,ID0334,60.0,sneakers,33 1/2,2,07/01/2025,DE
67777,ID0334,60.0,sneakers,34,0,07/01/2025,DE
67778,ID0334,60.0,sneakers,35,1,07/01/2025,DE
67779,ID0334,60.0,sneakers,35 1/2,6,07/01/2025,DE
67780,ID0334,60.0,sneakers,36,0,07/01/2025,DE
67781,ID0334,60.0,sneakers,36 2/3,0,07/01/2025,DE
67782,ID0334,60.0,sneakers,37 1/3,6,07/01/2025,DE
67783,ID0334,60.0,sneakers,38,8,07/01/2025,DE
67784,ID0334,60.0,sneakers,38 2/3,6,07/01/2025,DE
67785,ID0334,60.0,sneakers,39 1/3,5,07/01/2025,DE
67786,ID0334,60.0,sneakers,40,11,07/01/2025,DE
67809,HP6005,55.0,sneakers,36,0,07/01/2025,DE
67810,HP6005,55.0,sneakers,36 2/3,0,07/01/2025,DE
67811,HP6005,55.0,sneakers,37 1/3,0,07/01/2025,DE
67812,HP6005,55.0,sneakers,38,0,07/01/2025,DE
67813,HP6005,55.0,sneakers,38 2/3,0,07/01/2025,DE
67814,HP6005,55.0,sneakers,39 1/3,0,07/01/2025,DE
67815,HP6005,55.0,sneakers,40,1,07/01/2025,DE
67816,HP6005,55.0,sneakers,40 2/3,0,07/01/2025,DE
67817,HP6005,55.0,sneakers,41 1/3,0,07/01/2025,DE
67818,HP6005,55.0,sneakers,42,1,07/01/2025,DE
67819,HP6005,55.0,sneakers,42 2/3,5,07/01/2025,DE
67820,HP6005,55.0,sneakers,43 1/3,15,07/01/2025,DE
67821,HP6005,55.0,sneakers,44,1,07/01/2025,DE
67822,HP6005,55.0,sneakers,44 2/3,15,07/01/2025,DE
67823,HP6005,55.0,sneakers,45 1/3,6,07/01/2025,DE
67824,HP6005,55.0,sneakers,46,1,07/01/2025,DE
67825,HP6005,55.0,sneakers,46 2/3,15,07/01/2025,DE
67826,HP6005,55.0,sneakers,47 1/3,0,07/01/2025,DE
67827,HP6005,55.0,sneakers,48,0,07/01/2025,DE
67828,HP6005,55.0,sneakers,49 1/3,0,07/01/2025,DE
67829,GW9196,80.0,sneakers,35 1/2,2,07/01/2025,DE
67830,GW9196,80.0,sneakers,36,0,07/01/2025,DE
67831,GW9196,80.0,sneakers,36 2/3,0,07/01/2025,DE
67832,GW9196,80.0,sneakers,37 1/3,2,07/01/2025,DE
67833,GW9196,80.0,sneakers,38,0,07/01/2025,DE
67834,GW9196,80.0,sneakers,38 2/3,0,07/01/2025,DE
67835,GW9196,80.0,sneakers,39 1/3,15,07/01/2025,DE
67836,GW9196,80.0,sneakers,40,15,07/01/2025,DE
67837,GW9196,80.0,sneakers,40 2/3,15,07/01/2025,DE
67838,GW9196,80.0,sneakers,41 1/3,15,07/01/2025,DE
67839,GW9196,80.0,sneakers,42,15,07/01/2025,DE
67840,GW9196,80.0,sneakers,42 2/3,15,07/01/2025,DE
67841,GW9196,80.0,sneakers,43 1/3,15,07/01/2025,DE
67842,GW9196,80.0,sneakers,44,15,07/01/2025,DE
67843,GW9196,80.0,sneakers,44 2/3,15,07/01/2025,DE
67844,GW9196,80.0,sneakers,45 1/3,15,07/01/2025,DE
67845,GW9196,80.0,sneakers,46,15,07/01/2025,DE
67846,GW9196,80.0,sneakers,46 2/3,15,07/01/2025,DE
67847,GW9196,80.0,sneakers,47 1/3,15,07/01/2025,DE
67848,GW9196,80.0,sneakers,48,15,07/01/2025,DE
67849,GW9196,80.0,sneakers,49 1/3,0,07/01/2025,DE
67850,JI0382,80.0,sneakers,36,0,07/01/2025,DE
67851,JI0382,80.0,sneakers,36 2/3,1,07/01/2025,DE
67852,JI0382,80.0,sneakers,37 1/3,1,07/01/2025,DE
67853,JI0382,80.0,sneakers,38,5,07/01/2025,DE
67854,JI0382,80.0,sneakers,38 2/3,6,07/01/2025,DE
67855,JI0382,80.0,sneakers,39 1/3,4,07/01/2025,DE
67856,JI0382,80.0,sneakers,40,9,07/01/2025,DE
67857,JI0382,80.0,sneakers,40 2/3,9,07/01/2025,DE
67858,JI0382,80.0,sneakers,41 1/3,7,07/01/2025,DE
67859,JI0382,80.0,sneakers,42,15,07/01/2025,DE
67860,JI0382,80.0,sneakers,42 2/3,15,07/01/2025,DE
67861,JI0382,80.0,sneakers,43 1/3,15,07/01/2025,DE
67862,JI0382,80.0,sneakers,44,15,07/01/2025,DE
67863,JI0382,80.0,sneakers,44 2/3,15,07/01/2025,DE
67864,JI0382,80.0,sneakers,45 1/3,15,07/01/2025,DE
67865,JI0382,80.0,sneakers,46,15,07/01/2025,DE
67866,JI0382,80.0,sneakers,46 2/3,15,07/01/2025,DE
67867,JI0382,80.0,sneakers,47 1/3,15,07/01/2025,DE
67868,JI0382,80.0,sneakers,48,11,07/01/2025,DE
67869,JI0382,80.0,sneakers,49 1/3,6,07/01/2025,DE
68125,JI0383,80.0,sneakers,36,0,07/01/2025,DE
68126,JI0383,80.0,sneakers,36 2/3,0,07/01/2025,DE
68127,JI0383,80.0,sneakers,37 1/3,0,07/01/2025,DE
68128,JI0383,80.0,sneakers,38,2,07/01/2025,DE
68129,JI0383,80.0,sneakers,38 2/3,2,07/01/2025,DE
68130,JI0383,80.0,sneakers,39 1/3,7,07/01/2025,DE
68131,JI0383,80.0,sneakers,40,7,07/01/2025,DE
68132,JI0383,80.0,sneakers,40 2/3,6,07/01/2025,DE
68133,JI0383,80.0,sneakers,41 1/3,7,07/01/2025,DE
68134,JI0383,80.0,sneakers,42,15,07/01/2025,DE
68135,JI0383,80.0,sneakers,42 2/3,15,07/01/2025,DE
68136,JI0383,80.0,sneakers,43 1/3,15,07/01/2025,DE
68137,JI0383,80.0,sneakers,44,11,07/01/2025,DE
68138,JI0383,80.0,sneakers,44 2/3,15,07/01/2025,DE
68139,JI0383,80.0,sneakers,45 1/3,15,07/01/2025,DE
68140,JI0383,80.0,sneakers,46,15,07/01/2025,DE
68141,JI0383,80.0,sneakers,46 2/3,15,07/01/2025,DE
68142,JI0383,80.0,sneakers,47 1/3,15,07/01/2025,DE
68143,JI0383,80.0,sneakers,48,1,07/01/2025,DE
68144,JI0383,80.0,sneakers,49 1/3,2,07/01/2025,DE
68214,JI4480,160.0,sneakers,36,15,07/01/2025,DE
68215,JI4480,160.0,sneakers,36 2/3,15,07/01/2025,DE
68216,JI4480,160.0,sneakers,37 1/3,15,07/01/2025,DE
68217,JI4480,160.0,sneakers,38,15,07/01/2025,DE
68218,JI4480,160.0,sneakers,38 2/3,15,07/01/2025,DE
68219,JI4480,160.0,sneakers,39 1/3,15,07/01/2025,DE
68220,JI4480,160.0,sneakers,40,15,07/01/2025,DE
68221,JI4480,160.0,sneakers,40 2/3,15,07/01/2025,DE
68222,JI4480,160.0,sneakers,41 1/3,15,07/01/2025,DE
68223,JI4480,160.0,sneakers,42,15,07/01/2025,DE
68224,JI4480,160.0,sneakers,42 2/3,15,07/01/2025,DE
68225,JI4480,160.0,sneakers,43 1/3,2,07/01/2025,DE
68226,JI4480,160.0,sneakers,44,2,07/01/2025,DE
68227,JI4480,160.0,sneakers,44 2/3,1,07/01/2025,DE
68228,JI4480,160.0,sneakers,45 1/3,1,07/01/2025,DE
68321,GY2326,40.0,sneakers,28,15,07/01/2025,DE
68322,GY2326,40.0,sneakers,28 1/2,15,07/01/2025,DE
68323,GY2326,40.0,sneakers,29,15,07/01/2025,DE
68324,GY2326,40.0,sneakers,30,15,07/01/2025,DE
68325,GY2326,40.0,sneakers,30 1/2,15,07/01/2025,DE
68326,GY2326,40.0,sneakers,31,15,07/01/2025,DE
68327,GY2326,40.0,sneakers,31 1/2,15,07/01/2025,DE
68328,GY2326,40.0,sneakers,32,15,07/01/2025,DE
68329,GY2326,40.0,sneakers,33,15,07/01/2025,DE
68330,GY2326,40.0,sneakers,33 1/2,15,07/01/2025,DE
68331,GY2326,40.0,sneakers,34,15,07/01/2025,DE
68332,GY2326,40.0,sneakers,35,15,07/01/2025,DE
68333,GY2326,40.0,sneakers,35 1/2,15,07/01/2025,DE
68334,GY2326,40.0,sneakers,36,15,07/01/2025,DE
68335,GY2326,40.0,sneakers,36 2/3,15,07/01/2025,DE
68336,GY2326,40.0,sneakers,37 1/3,15,07/01/2025,DE
68337,GY2326,40.0,sneakers,38,15,07/01/2025,DE
68338,GY2326,40.0,sneakers,38 2/3,15,07/01/2025,DE
68339,GY2326,40.0,sneakers,39 1/3,15,07/01/2025,DE
68340,GY2326,40.0,sneakers,40,15,07/01/2025,DE
68377,GW3020,70.0,sneakers,35 1/2,1,07/01/2025,DE
68378,GW3020,70.0,sneakers,36,10,07/01/2025,DE
68379,GW3020,70.0,sneakers,36 2/3,5,07/01/2025,DE
68380,GW3020,70.0,sneakers,37 1/3,4,07/01/2025,DE
68381,GW3020,70.0,sneakers,38,4,07/01/2025,DE
68382,GW3020,70.0,sneakers,38 2/3,2,07/01/2025,DE
68383,GW3020,70.0,sneakers,39 1/3,14,07/01/2025,DE
68384,GW3020,70.0,sneakers,40,15,07/01/2025,DE
68385,GW3020,70.0,sneakers,40 2/3,15,07/01/2025,DE
68386,GW3020,70.0,sneakers,41 1/3,15,07/01/2025,DE
68387,GW3020,70.0,sneakers,42,6,07/01/2025,DE
68388,GW3020,70.0,sneakers,42 2/3,15,07/01/2025,DE
68389,GW3020,70.0,sneakers,43 1/3,15,07/01/2025,DE
68390,GW3020,70.0,sneakers,44,12,07/01/2025,DE
68391,GW3020,70.0,sneakers,44 2/3,0,07/01/2025,DE
68392,GW3020,70.0,sneakers,45 1/3,15,07/01/2025,DE
68393,GW3020,70.0,sneakers,46,15,07/01/2025,DE
68394,GW3020,70.0,sneakers,46 2/3,15,07/01/2025,DE
68395,GW3020,70.0,sneakers,47 1/3,15,07/01/2025,DE
68396,GW3020,70.0,sneakers,48,0,07/01/2025,DE
68397,GW3020,70.0,sneakers,48 2/3,0,07/01/2025,DE
68398,GW3020,70.0,sneakers,49 1/3,0,07/01/2025,DE
68613,GW6422,40.0,sneakers,28,15,07/01/2025,DE
68614,GW6422,40.0,sneakers,28 1/2,3,07/01/2025,DE
68615,GW6422,40.0,sneakers,29,10,07/01/2025,DE
68616,GW6422,40.0,sneakers,30,15,07/01/2025,DE
68617,GW6422,40.0,sneakers,30 1/2,3,07/01/2025,DE
68618,GW6422,40.0,sneakers,31,15,07/01/2025,DE
68619,GW6422,40.0,sneakers,31 1/2,10,07/01/2025,DE
68620,GW6422,40.0,sneakers,32,11,07/01/2025,DE
68621,GW6422,40.0,sneakers,33,15,07/01/2025,DE
68622,GW6422,40.0,sneakers,33 1/2,2,07/01/2025,DE
68623,GW6422,40.0,sneakers,34,15,07/01/2025,DE
68624,GW6422,40.0,sneakers,35,6,07/01/2025,DE
68625,GW6422,40.0,sneakers,35 1/2,15,07/01/2025,DE
68626,GW6422,40.0,sneakers,36,15,07/01/2025,DE
68627,GW6422,40.0,sneakers,36 2/3,15,07/01/2025,DE
68628,GW6422,40.0,sneakers,37 1/3,7,07/01/2025,DE
68629,GW6422,40.0,sneakers,38,15,07/01/2025,DE
68630,GW6422,40.0,sneakers,38 2/3,15,07/01/2025,DE
68631,GW6422,40.0,sneakers,39 1/3,2,07/01/2025,DE
68632,GW6422,40.0,sneakers,40,1,07/01/2025,DE
68697,GW1987,38.0,sneakers,28,15,07/01/2025,DE
68698,GW1987,38.0,sneakers,28 1/2,15,07/01/2025,DE
68699,GW1987,38.0,sneakers,29,15,07/01/2025,DE
68700,GW1987,38.0,sneakers,30,15,07/01/2025,DE
68701,GW1987,38.0,sneakers,30 1/2,15,07/01/2025,DE
68702,GW1987,38.0,sneakers,31,15,07/01/2025,DE
68703,GW1987,38.0,sneakers,31 1/2,15,07/01/2025,DE
68704,GW1987,38.0,sneakers,32,15,07/01/2025,DE
68705,GW1987,38.0,sneakers,33,15,07/01/2025,DE
68706,GW1987,38.0,sneakers,33 1/2,15,07/01/2025,DE
68707,GW1987,38.0,sneakers,34,15,07/01/2025,DE
68708,GW1987,38.0,sneakers,35,15,07/01/2025,DE
68709,GW1987,38.0,sneakers,35 1/2,15,07/01/2025,DE
68710,GW1987,38.0,sneakers,36,15,07/01/2025,DE
68711,GW1987,38.0,sneakers,36 2/3,15,07/01/2025,DE
68712,GW1987,38.0,sneakers,37 1/3,15,07/01/2025,DE
68713,GW1987,38.0,sneakers,38,15,07/01/2025,DE
68714,GW1987,38.0,sneakers,38 2/3,15,07/01/2025,DE
68715,GW1987,38.0,sneakers,39 1/3,15,07/01/2025,DE
68716,GW1987,38.0,sneakers,40,15,07/01/2025,DE
68761,IG1979,200.0,sneakers,39 1/3,7,07/01/2025,DE
68762,IG1979,200.0,sneakers,40,11,07/01/2025,DE
68763,IG1979,200.0,sneakers,40 2/3,15,07/01/2025,DE
68764,IG1979,200.0,sneakers,41 1/3,15,07/01/2025,DE
68765,IG1979,200.0,sneakers,42,15,07/01/2025,DE
68766,IG1979,200.0,sneakers,42 2/3,15,07/01/2025,DE
68767,IG1979,200.0,sneakers,43 1/3,15,07/01/2025,DE
68768,IG1979,200.0,sneakers,44,15,07/01/2025,DE
68769,IG1979,200.0,sneakers,44 2/3,15,07/01/2025,DE
68770,IG1979,200.0,sneakers,45 1/3,15,07/01/2025,DE
68771,IG1979,200.0,sneakers,46,15,07/01/2025,DE
68772,IG1979,200.0,sneakers,46 2/3,14,07/01/2025,DE
68773,IG1979,200.0,sneakers,47 1/3,9,07/01/2025,DE
68774,IG1979,200.0,sneakers,48,4,07/01/2025,DE
68775,IG1979,200.0,sneakers,48 2/3,0,07/01/2025,DE
68776,IG1979,200.0,sneakers,50,0,07/01/2025,DE
68827,IE3549,40.0,sneakers,35 1/2,15,07/01/2025,DE
68828,IE3549,40.0,sneakers,36,15,07/01/2025,DE
68829,IE3549,40.0,sneakers,36 2/3,15,07/01/2025,DE
68830,IE3549,40.0,sneakers,37 1/3,15,07/01/2025,DE
68831,IE3549,40.0,sneakers,38,15,07/01/2025,DE
68832,IE3549,40.0,sneakers,38 2/3,15,07/01/2025,DE
68833,IE3549,40.0,sneakers,39 1/3,15,07/01/2025,DE
68834,IE3549,40.0,sneakers,40,15,07/01/2025,DE
68835,JI4472,160.0,sneakers,36,15,07/01/2025,DE
68836,JI4472,160.0,sneakers,36 2/3,15,07/01/2025,DE
68837,JI4472,160.0,sneakers,37 1/3,15,07/01/2025,DE
68838,JI4472,160.0,sneakers,38,11,07/01/2025,DE
68839,JI4472,160.0,sneakers,38 2/3,15,07/01/2025,DE
68840,JI4472,160.0,sneakers,39 1/3,15,07/01/2025,DE
68841,JI4472,160.0,sneakers,40,15,07/01/2025,DE
68842,JI4472,160.0,sneakers,40 2/3,0,07/01/2025,DE
68843,JI4472,160.0,sneakers,41 1/3,15,07/01/2025,DE
68844,JI4472,160.0,sneakers,42,15,07/01/2025,DE
68845,JI4472,160.0,sneakers,42 2/3,15,07/01/2025,DE
68846,JI4472,160.0,sneakers,43 1/3,15,07/01/2025,DE
68847,JI4472,160.0,sneakers,44,15,07/01/2025,DE
68848,JI4472,160.0,sneakers,44 2/3,0,07/01/2025,DE
68849,JI4472,160.0,sneakers,45 1/3,15,07/01/2025,DE
68850,JI4472,160.0,sneakers,46,12,07/01/2025,DE
68851,JI4472,160.0,sneakers,46 2/3,15,07/01/2025,DE
68852,JI4472,160.0,sneakers,47 1/3,0,07/01/2025,DE
68853,JI4472,160.0,sneakers,48,15,07/01/2025,DE
68854,JI4472,160.0,sneakers,48 2/3,15,07/01/2025,DE
68855,JI4472,160.0,sneakers,49 1/3,15,07/01/2025,DE
68856,JI4472,160.0,sneakers,50 2/3,15,07/01/2025,DE
68928,IF7314,90.0,sneakers,39 1/3,4,07/01/2025,DE
68929,IF7314,90.0,sneakers,40,15,07/01/2025,DE
68930,IF7314,90.0,sneakers,40 2/3,15,07/01/2025,DE
68931,IF7314,90.0,sneakers,41 1/3,15,07/01/2025,DE
68932,IF7314,90.0,sneakers,42,15,07/01/2025,DE
68933,IF7314,90.0,sneakers,42 2/3,15,07/01/2025,DE
68934,IF7314,90.0,sneakers,43 1/3,15,07/01/2025,DE
68935,IF7314,90.0,sneakers,44,15,07/01/2025,DE
68936,IF7314,90.0,sneakers,44 2/3,14,07/01/2025,DE
68937,IF7314,90.0,sneakers,45 1/3,10,07/01/2025,DE
68938,IF7314,90.0,sneakers,46,7,07/01/2025,DE
68939,IF7314,90.0,sneakers,46 2/3,3,07/01/2025,DE
68940,IF7314,90.0,sneakers,47 1/3,6,07/01/2025,DE
68941,IF7314,90.0,sneakers,48,0,07/01/2025,DE
68942,IF7314,90.0,sneakers,49 1/3,0,07/01/2025,DE
68943,GW6511,40.0,sneakers,28,15,07/01/2025,DE
68944,GW6511,40.0,sneakers,28 1/2,15,07/01/2025,DE
68945,GW6511,40.0,sneakers,29,3,07/01/2025,DE
68946,GW6511,40.0,sneakers,30,15,07/01/2025,DE
68947,GW6511,40.0,sneakers,30 1/2,15,07/01/2025,DE
68948,GW6511,40.0,sneakers,31,15,07/01/2025,DE
68949,GW6511,40.0,sneakers,31 1/2,15,07/01/2025,DE
68950,GW6511,40.0,sneakers,32,15,07/01/2025,DE
68951,GW6511,40.0,sneakers,33,15,07/01/2025,DE
68952,GW6511,40.0,sneakers,33 1/2,15,07/01/2025,DE
68953,GW6511,40.0,sneakers,34,15,07/01/2025,DE
68954,GW6511,40.0,sneakers,35,15,07/01/2025,DE
68955,GW6511,40.0,sneakers,35 1/2,15,07/01/2025,DE
68956,GW6511,40.0,sneakers,36,15,07/01/2025,DE
68957,GW6511,40.0,sneakers,36 2/3,15,07/01/2025,DE
68958,GW6511,40.0,sneakers,37 1/3,15,07/01/2025,DE
68959,GW6511,40.0,sneakers,38,15,07/01/2025,DE
68960,GW6511,40.0,sneakers,38 2/3,15,07/01/2025,DE
68961,GW6511,40.0,sneakers,39 1/3,15,07/01/2025,DE
68962,GW6511,40.0,sneakers,40,15,07/01/2025,DE
68985,JI0828,80.0,sneakers,36,1,07/01/2025,DE
68986,JI0828,80.0,sneakers,36 2/3,0,07/01/2025,DE
68987,JI0828,80.0,sneakers,37 1/3,0,07/01/2025,DE
68988,JI0828,80.0,sneakers,38,2,07/01/2025,DE
68989,JI0828,80.0,sneakers,38 2/3,4,07/01/2025,DE
68990,JI0828,80.0,sneakers,39 1/3,15,07/01/2025,DE
68991,JI0828,80.0,sneakers,40,15,07/01/2025,DE
68992,JI0828,80.0,sneakers,40 2/3,15,07/01/2025,DE
68993,JI0828,80.0,sneakers,41 1/3,15,07/01/2025,DE
68994,JI0828,80.0,sneakers,42,15,07/01/2025,DE
68995,JI0828,80.0,sneakers,42 2/3,15,07/01/2025,DE
68996,JI0828,80.0,sneakers,43 1/3,15,07/01/2025,DE
68997,JI0828,80.0,sneakers,44,15,07/01/2025,DE
68998,JI0828,80.0,sneakers,44 2/3,15,07/01/2025,DE
68999,JI0828,80.0,sneakers,45 1/3,15,07/01/2025,DE
69000,JI0828,80.0,sneakers,46,15,07/01/2025,DE
69001,JI0828,80.0,sneakers,46 2/3,15,07/01/2025,DE
69002,JI0828,80.0,sneakers,47 1/3,15,07/01/2025,DE
69003,JI0828,80.0,sneakers,48,15,07/01/2025,DE
69004,JI0828,80.0,sneakers,49 1/3,2,07/01/2025,DE
69039,GW6439,38.0,sneakers,28,15,07/01/2025,DE
